embedding,clustering,k,alpha,mean,std
mpnet,spectral,4,0.25,0.33410428571428574,0.13289587077702242
mpnet,spectral,4,0.5,0.35038428571428576,0.13820467759730293
mpnet,spectral,4,0.75,0.3575657142857143,0.13628914508378567
mpnet,spectral,5,0.25,0.292018253968254,0.10917270750453836
mpnet,spectral,5,0.5,0.3140031746031746,0.11626821782386418
mpnet,spectral,5,0.75,0.3176738095238095,0.1176370223715377
mpnet,spectral,6,0.25,0.2632242857142857,0.09393939576790217
mpnet,spectral,6,0.5,0.2837195238095238,0.09910791252534283
mpnet,spectral,6,0.75,0.2867609523809524,0.10368821824083699
mpnet,spectral,7,0.25,0.23740333333333333,0.08361746021412671
mpnet,spectral,7,0.5,0.2509375,0.0885060497979677
mpnet,spectral,7,0.75,0.2554275,0.08902741808099385
mpnet,spectral,8,0.25,0.2257488888888889,0.05711670517546518
mpnet,spectral,8,0.5,0.23220222222222223,0.0700510316869355
mpnet,spectral,8,0.75,0.2355511111111111,0.07343140776578266
mpnet,spectral,9,0.25,0.21978999999999999,0.04946815923175004
mpnet,spectral,9,0.5,0.22688000000000003,0.04844542863424323
mpnet,spectral,9,0.75,0.22053000000000003,0.05484647360283673
mpnet,spectral,10,0.25,0.238,
mpnet,spectral,10,0.5,0.238,
mpnet,spectral,10,0.75,0.1921,
sbert,dbscan,2,0.25,0.438175,0.1318682822502681
sbert,dbscan,2,0.5,0.445025,0.13880588882582492
sbert,dbscan,2,0.75,0.445025,0.13880588882582492
sbert,dbscan,3,0.25,0.31919142857142857,0.08650134093292008
sbert,dbscan,3,0.5,0.3358857142857143,0.10017579002714692
sbert,dbscan,3,0.75,0.3557314285714286,0.09040501603544877
sbert,dbscan,4,0.25,0.30872727272727274,0.08251905344717776
sbert,dbscan,4,0.5,0.2941636363636364,0.0746806571037946
sbert,dbscan,4,0.75,0.35064545454545454,0.052404014419438594
sbert,hac,2,0.25,0.4855933333333334,0.17857461313004563
sbert,hac,2,0.5,0.4915311111111111,0.17299924963345178
sbert,hac,2,0.75,0.5289022222222222,0.1546499794093524
sbert,hac,3,0.25,0.3635275,0.11819927836269636
sbert,hac,3,0.5,0.38087333333333334,0.11882201486124644
sbert,hac,3,0.75,0.39305333333333337,0.12321652863951324
sbert,hac,4,0.25,0.279142380952381,0.09685583655951589
sbert,hac,4,0.5,0.2957861904761905,0.09376315295171551
sbert,hac,4,0.75,0.31391523809523814,0.09875907108087052
sbert,hac,5,0.25,0.24244404761904761,0.08017898456591743
sbert,hac,5,0.5,0.25583690476190474,0.07829721712999543
sbert,hac,5,0.75,0.2732607142857143,0.08515424254955804
sbert,hac,6,0.25,0.2153247619047619,0.06265735679065061
sbert,hac,6,0.5,0.2281952380952381,0.061402411593231176
sbert,hac,6,0.75,0.23831238095238094,0.06738898039378892
sbert,hac,7,0.25,0.1969575,0.04957020768057964
sbert,hac,7,0.5,0.20595166666666664,0.046381845882316725
sbert,hac,7,0.75,0.2134208333333333,0.05899295485046326
sbert,hac,8,0.25,0.18634666666666666,0.03646532350304626
sbert,hac,8,0.5,0.2003711111111111,0.04049473940145707
sbert,hac,8,0.75,0.2051822222222222,0.055390006847678384
sbert,hac,9,0.25,0.18391,0.02875074685020277
sbert,hac,9,0.5,0.20306000000000002,0.02333805666478871
sbert,hac,9,0.75,0.20979,0.04237836056815369
sbert,hac,10,0.25,0.1769,
sbert,hac,10,0.5,0.1769,
sbert,hac,10,0.75,0.1947,
sbert,hdbscan,2,0.25,0.40546666666666664,0.13173633649430658
sbert,hdbscan,2,0.5,0.4086222222222222,0.148996551699362
sbert,hdbscan,2,0.75,0.4343666666666667,0.1391152505700812
sbert,hdbscan,3,0.25,0.3653666666666667,0.08685161592282437
sbert,hdbscan,3,0.5,0.36437499999999995,0.08550644140495575
sbert,hdbscan,3,0.75,0.3683708333333333,0.08212246676215619
sbert,hdbscan,4,0.25,0.2336642857142857,0.045719648449604244
sbert,hdbscan,4,0.5,0.2336738095238095,0.045475359500711285
sbert,hdbscan,4,0.75,0.23693571428571428,0.0482113630034257
sbert,hdbscan,5,0.25,0.17769047619047618,0.031500776817281285
sbert,hdbscan,5,0.5,0.19185714285714286,0.024509653886592375
sbert,hdbscan,5,0.75,0.19194444444444445,0.022961326376334915
sbert,hdbscan,6,0.25,0.110545,0.0370992497677963
sbert,hdbscan,6,0.5,0.16293249999999998,0.021460845533800406
sbert,hdbscan,6,0.75,0.16518,0.021841905148425583
sbert,hdbscan,7,0.25,0.06768571428571428,0.018080540203930132
sbert,hdbscan,7,0.5,0.1386642857142857,0.01653125743939258
sbert,hdbscan,7,0.75,0.13681428571428572,0.01709866648614434
sbert,kmeans,2,0.25,0.48325333333333337,0.1957399952162887
sbert,kmeans,2,0.5,0.49751333333333336,0.1843042501852945
sbert,kmeans,2,0.75,0.5476622222222223,0.15810849452323567
sbert,kmeans,3,0.25,0.3537641666666667,0.1297306238156675
sbert,kmeans,3,0.5,0.35792583333333333,0.12335638367858269
sbert,kmeans,3,0.75,0.3710775,0.1328248846929576
sbert,kmeans,4,0.25,0.29319523809523806,0.09394014472318478
sbert,kmeans,4,0.5,0.30183095238095237,0.09290604424096902
sbert,kmeans,4,0.75,0.3162271428571429,0.09626383639529071
sbert,kmeans,5,0.25,0.2497888888888889,0.0802099811199982
sbert,kmeans,5,0.5,0.2615619047619048,0.07962738508403734
sbert,kmeans,5,0.75,0.275486507936508,0.08467989159385216
sbert,kmeans,6,0.25,0.22561333333333333,0.061522035678309515
sbert,kmeans,6,0.5,0.23662142857142857,0.0631274670680512
sbert,kmeans,6,0.75,0.24270952380952382,0.06932905592165141
sbert,kmeans,7,0.25,0.2058141666666667,0.049905568466911604
sbert,kmeans,7,0.5,0.21109333333333333,0.04698336507571096
sbert,kmeans,7,0.75,0.2148575,0.054644048569973735
sbert,kmeans,8,0.25,0.18653555555555557,0.041064838728503236
sbert,kmeans,8,0.5,0.19784,0.043965396517137115
sbert,kmeans,8,0.75,0.19517555555555555,0.04650550874288274
sbert,kmeans,9,0.25,0.16972,0.03371659004769676
sbert,kmeans,9,0.5,0.18619,0.028813478713191773
sbert,kmeans,9,0.75,0.18603,0.0451585613883643
sbert,kmeans,10,0.25,0.1488,
sbert,kmeans,10,0.5,0.1488,
sbert,kmeans,10,0.75,0.1178,
sbert,spectral,2,0.25,0.49982444444444446,0.20011094894804957
sbert,spectral,2,0.5,0.5059444444444444,0.19462303721852048
sbert,spectral,2,0.75,0.5422266666666666,0.17405895996889828
sbert,spectral,3,0.25,0.37128333333333335,0.11011645045616221
sbert,spectral,3,0.5,0.37587333333333334,0.10842909989057938
sbert,spectral,3,0.75,0.3911658333333333,0.10912215689469361
sbert,spectral,4,0.25,0.29663761904761904,0.09686742019266548
sbert,spectral,4,0.5,0.3047147619047619,0.09454690803681012
sbert,spectral,4,0.75,0.31653857142857145,0.10053466677136699
sbert,spectral,5,0.25,0.25091031746031744,0.08449429866370702
sbert,spectral,5,0.5,0.2655063492063492,0.0823502569521476
sbert,spectral,5,0.75,0.2775309523809524,0.08187458338621972
sbert,spectral,6,0.25,0.23119285714285714,0.06830870047933621
sbert,spectral,6,0.5,0.2429195238095238,0.065266503713231
sbert,spectral,6,0.75,0.2542690476190476,0.06510441259821405
sbert,spectral,7,0.25,0.217025,0.052199456273931785
sbert,spectral,7,0.5,0.2276325,0.049437183914148516
sbert,spectral,7,0.75,0.2314275,0.05169852811080338
sbert,spectral,8,0.25,0.20271111111111112,0.0342234251395565
sbert,spectral,8,0.5,0.20737333333333333,0.03336882322822253
sbert,spectral,8,0.75,0.21939555555555554,0.04244637234502527
sbert,spectral,9,0.25,0.20023,0.03838602320868597
sbert,spectral,9,0.5,0.20533,0.0338972974996205
sbert,spectral,9,0.75,0.21000000000000002,0.03303667995156629
sbert,spectral,10,0.25,0.1606,
sbert,spectral,10,0.5,0.1606,
sbert,spectral,10,0.75,0.1815,
sroberta,dbscan,2,0.25,0.48827037037037035,0.09313830829972418
sroberta,dbscan,2,0.5,0.48827037037037035,0.09313830829972418
sroberta,dbscan,2,0.75,0.48015555555555556,0.0996649515331371
sroberta,dbscan,3,0.25,0.42844318181818186,0.11174393568213722
sroberta,dbscan,3,0.5,0.4366772727272727,0.1041102654805736
sroberta,dbscan,3,0.75,0.4356772727272727,0.10844058895046582
sroberta,dbscan,4,0.25,0.23233454545454543,0.13487875243560735
sroberta,dbscan,4,0.5,0.23712363636363637,0.13660331589115218
sroberta,dbscan,4,0.75,0.23562,0.13573530123000427
sroberta,dbscan,5,0.25,0.26094285714285714,0.04837371055662229
sroberta,dbscan,5,0.5,0.26094285714285714,0.04837371055662229
sroberta,dbscan,5,0.75,0.25863214285714287,0.04592594726595338
sroberta,dbscan,6,0.25,0.11045084745762712,0.07814691595582876
sroberta,dbscan,6,0.5,0.11047457627118644,0.07813333341644674
sroberta,dbscan,6,0.75,0.11047457627118644,0.07813333341644674
sroberta,dbscan,7,0.25,0.19255625,0.04402188802175572
sroberta,dbscan,7,0.5,0.19255625,0.04402188802175572
sroberta,dbscan,7,0.75,0.19255625,0.04402188802175572
sroberta,dbscan,8,0.25,0.06882666666666666,0.0006638272867747027
sroberta,dbscan,8,0.5,0.06884666666666667,0.0006854265269228513
sroberta,dbscan,8,0.75,0.06884666666666667,0.0006854265269228513
sroberta,hac,2,0.25,0.5512288888888889,0.19352522107446146
sroberta,hac,2,0.5,0.5607777777777778,0.18785461846004126
sroberta,hac,2,0.75,0.5607777777777778,0.18785461846004126
sroberta,hac,3,0.25,0.39542916666666666,0.13575654209646323
sroberta,hac,3,0.5,0.3971666666666667,0.13598181374532325
sroberta,hac,3,0.75,0.39809083333333334,0.13559367625857974
sroberta,hac,4,0.25,0.30701761904761904,0.11074483808181788
sroberta,hac,4,0.5,0.31055428571428567,0.11590181047136403
sroberta,hac,4,0.75,0.31440380952380953,0.11285152579992105
sroberta,hac,5,0.25,0.2675277777777778,0.09206832872170427
sroberta,hac,5,0.5,0.272584126984127,0.09597783892012078
sroberta,hac,5,0.75,0.2731845238095238,0.09587716389394318
sroberta,hac,6,0.25,0.23736333333333334,0.08080134383702549
sroberta,hac,6,0.5,0.23756285714285713,0.08639181442389768
sroberta,hac,6,0.75,0.2410342857142857,0.08753472456955708
sroberta,hac,7,0.25,0.20894083333333333,0.058674353402477994
sroberta,hac,7,0.5,0.21104083333333332,0.06776386768777003
sroberta,hac,7,0.75,0.217285,0.06767542240961136
sroberta,hac,8,0.25,0.19055777777777777,0.04331819630724635
sroberta,hac,8,0.5,0.1968022222222222,0.052759572543278774
sroberta,hac,8,0.75,0.1985333333333333,0.050180859262906566
sroberta,hac,9,0.25,0.17909,0.03571325462003645
sroberta,hac,9,0.5,0.17616,0.03234113995104893
sroberta,hac,9,0.75,0.17477,0.029765604684303358
sroberta,hac,10,0.25,0.1751,
sroberta,hac,10,0.5,0.1911,
sroberta,hac,10,0.75,0.1949,
sroberta,hdbscan,2,0.25,0.46481666666666666,0.13657200320279236
sroberta,hdbscan,2,0.5,0.46481666666666666,0.13657200320279236
sroberta,hdbscan,2,0.75,0.46481666666666666,0.13657200320279236
sroberta,hdbscan,3,0.25,0.3582068965517241,0.07625976251805631
sroberta,hdbscan,3,0.5,0.3628896551724138,0.07914665566812205
sroberta,hdbscan,3,0.75,0.3628896551724138,0.07914665566812205
sroberta,hdbscan,4,0.25,0.25698571428571426,0.06396798641284784
sroberta,hdbscan,4,0.5,0.25644761904761904,0.06449053898865802
sroberta,hdbscan,4,0.75,0.2564714285714286,0.06450278399307385
sroberta,hdbscan,5,0.25,0.2742545454545455,0.03736705403524243
sroberta,hdbscan,5,0.5,0.2741181818181818,0.03757296416791781
sroberta,hdbscan,5,0.75,0.2741181818181818,0.03757296416791781
sroberta,hdbscan,6,0.25,0.20763333333333334,0.022429742159314557
sroberta,hdbscan,6,0.5,0.18336666666666668,0.012254522974532014
sroberta,hdbscan,6,0.75,0.18336666666666668,0.012254522974532014
sroberta,kmeans,2,0.25,0.5516733333333333,0.21174660284921176
sroberta,kmeans,2,0.5,0.56386,0.20027132323198674
sroberta,kmeans,2,0.75,0.5610444444444445,0.20271035489041492
sroberta,kmeans,3,0.25,0.4003816666666667,0.1345003964152312
sroberta,kmeans,3,0.5,0.4066008333333333,0.13081583211550818
sroberta,kmeans,3,0.75,0.41080583333333337,0.13061176436637076
sroberta,kmeans,4,0.25,0.3300414285714286,0.10278873371072203
sroberta,kmeans,4,0.5,0.33840333333333333,0.10200171843159507
sroberta,kmeans,4,0.75,0.34060999999999997,0.10072852351623529
sroberta,kmeans,5,0.25,0.29159960317460315,0.0974681974889977
sroberta,kmeans,5,0.5,0.29402896825396824,0.09850968885815886
sroberta,kmeans,5,0.75,0.2965230158730159,0.0995352024157882
sroberta,kmeans,6,0.25,0.25430761904761906,0.07975965954638133
sroberta,kmeans,6,0.5,0.25646238095238094,0.08395145022156521
sroberta,kmeans,6,0.75,0.2618933333333333,0.08119976697195525
sroberta,kmeans,7,0.25,0.22315833333333332,0.07067856411791561
sroberta,kmeans,7,0.5,0.22901083333333333,0.0739939536433235
sroberta,kmeans,7,0.75,0.23388083333333334,0.07082816618655421
sroberta,kmeans,8,0.25,0.20584444444444444,0.06362104267227212
sroberta,kmeans,8,0.5,0.20752,0.06390493507760356
sroberta,kmeans,8,0.75,0.2169911111111111,0.05629429093539762
sroberta,kmeans,9,0.25,0.17877,0.04807968039272585
sroberta,kmeans,9,0.5,0.18536999999999998,0.049572686251828466
sroberta,kmeans,9,0.75,0.18753,0.04877879890097975
sroberta,kmeans,10,0.25,0.154,
sroberta,kmeans,10,0.5,0.154,
sroberta,kmeans,10,0.75,0.154,
sroberta,spectral,2,0.25,0.5641111111111111,0.20741479326375556
sroberta,spectral,2,0.5,0.5910911111111111,0.18782407971075463
sroberta,spectral,2,0.75,0.5890222222222222,0.189930237059545
sroberta,spectral,3,0.25,0.40375083333333334,0.12587442788723358
sroberta,spectral,3,0.5,0.4120783333333333,0.12808450806902028
sroberta,spectral,3,0.75,0.415115,0.1279742632016954
sroberta,spectral,4,0.25,0.35288904761904766,0.10905363029897396
sroberta,spectral,4,0.5,0.36195285714285713,0.10958005754212964
sroberta,spectral,4,0.75,0.3624204761904762,0.10982959401846208
sroberta,spectral,5,0.25,0.30222341269841274,0.09462061490184209
sroberta,spectral,5,0.5,0.3119563492063492,0.10154976876988057
sroberta,spectral,5,0.75,0.31115833333333337,0.10396330513571146
sroberta,spectral,6,0.25,0.27180238095238096,0.07957014445783532
sroberta,spectral,6,0.5,0.27877714285714283,0.08186707426222709
sroberta,spectral,6,0.75,0.27804619047619045,0.086491791295444
sroberta,spectral,7,0.25,0.24721916666666666,0.06634354729894448
sroberta,spectral,7,0.5,0.2500483333333333,0.07131684301789597
sroberta,spectral,7,0.75,0.24767999999999998,0.07522234448116928
sroberta,spectral,8,0.25,0.22806,0.055933765213054376
sroberta,spectral,8,0.5,0.2305622222222222,0.05902115679563514
sroberta,spectral,8,0.75,0.22684,0.06259045962735565
sroberta,spectral,9,0.25,0.21307,0.041001546041311385
sroberta,spectral,9,0.5,0.21069,0.04502827383371969
sroberta,spectral,9,0.75,0.21922999999999998,0.03817666681218894
sroberta,spectral,10,0.25,0.1976,
sroberta,spectral,10,0.5,0.1976,
sroberta,spectral,10,0.75,0.1809,
w2v_pretrained,dbscan,2,0.25,0.48571111111111115,0.11747208874446279
w2v_pretrained,dbscan,2,0.5,0.48571111111111115,0.11747208874446279
w2v_pretrained,dbscan,2,0.75,0.48571111111111115,0.11747208874446279
w2v_pretrained,dbscan,3,0.25,0.38273684210526315,0.0616539555415395
w2v_pretrained,dbscan,3,0.5,0.39627894736842106,0.047775139734051925
w2v_pretrained,dbscan,3,0.75,0.39627894736842106,0.047775139734051925
w2v_pretrained,dbscan,4,0.25,0.27372413793103445,0.058146629033679134
w2v_pretrained,dbscan,4,0.5,0.3079448275862069,0.03743228730661442
w2v_pretrained,dbscan,4,0.75,0.3079448275862069,0.03743228730661442
w2v_pretrained,dbscan,5,0.25,0.22116923076923078,0.05067083222985781
w2v_pretrained,dbscan,5,0.5,0.2891205128205128,0.018938253955631427
w2v_pretrained,dbscan,5,0.75,0.2891205128205128,0.018938253955631427
w2v_pretrained,dbscan,6,0.25,0.19418333333333332,0.0508412668190389
w2v_pretrained,dbscan,6,0.5,0.28731666666666666,0.011118625073695576
w2v_pretrained,dbscan,6,0.75,0.28731666666666666,0.011118625073695576
w2v_pretrained,dbscan,7,0.25,0.15297692307692307,0.047100816586094586
w2v_pretrained,dbscan,7,0.5,0.18288461538461537,0.03406417585856257
w2v_pretrained,dbscan,7,0.75,0.1893923076923077,0.029703800585628257
w2v_pretrained,dbscan,8,0.25,0.08035555555555557,0.029571612701673508
w2v_pretrained,dbscan,8,0.5,0.11916666666666667,0.04789911272664662
w2v_pretrained,dbscan,8,0.75,0.13693333333333332,0.06328042746379009
w2v_pretrained,dbscan,9,0.25,0.043175,0.02348962536951154
w2v_pretrained,dbscan,9,0.5,0.064475,0.025085636660580623
w2v_pretrained,dbscan,9,0.75,0.059425,0.02717687436038221
w2v_pretrained,dbscan,10,0.25,0.0328,
w2v_pretrained,dbscan,10,0.5,0.0579,
w2v_pretrained,dbscan,10,0.75,0.0523,
w2v_pretrained,hac,2,0.25,0.5176888888888889,0.1768115756471512
w2v_pretrained,hac,2,0.5,0.5332844444444444,0.1732547453837262
w2v_pretrained,hac,2,0.75,0.5332844444444444,0.1732547453837262
w2v_pretrained,hac,3,0.25,0.34932083333333336,0.12465373613363072
w2v_pretrained,hac,3,0.5,0.36761499999999997,0.13435513497487786
w2v_pretrained,hac,3,0.75,0.3698675,0.13724389880210838
w2v_pretrained,hac,4,0.25,0.26957000000000003,0.10020739118849381
w2v_pretrained,hac,4,0.5,0.2967266666666667,0.10596720876447265
w2v_pretrained,hac,4,0.75,0.30495333333333335,0.10065837583231395
w2v_pretrained,hac,5,0.25,0.22987579365079364,0.08622954592830162
w2v_pretrained,hac,5,0.5,0.25913214285714287,0.08223149689895258
w2v_pretrained,hac,5,0.75,0.2598515873015873,0.08530837918530293
w2v_pretrained,hac,6,0.25,0.20111952380952383,0.07716005703526944
w2v_pretrained,hac,6,0.5,0.23044714285714288,0.07021773802554789
w2v_pretrained,hac,6,0.75,0.22509285714285715,0.07750066952282844
w2v_pretrained,hac,7,0.25,0.18105166666666667,0.056639855883554316
w2v_pretrained,hac,7,0.5,0.20446,0.055517132490790634
w2v_pretrained,hac,7,0.75,0.201265,0.05637529056736313
w2v_pretrained,hac,8,0.25,0.16100444444444445,0.037536914894513905
w2v_pretrained,hac,8,0.5,0.18116000000000002,0.04153620764410908
w2v_pretrained,hac,8,0.75,0.18058888888888888,0.0475518196871114
w2v_pretrained,hac,9,0.25,0.16593,0.03480734437187391
w2v_pretrained,hac,9,0.5,0.17852,0.0432901271782737
w2v_pretrained,hac,9,0.75,0.1748,0.038530593904930494
w2v_pretrained,hac,10,0.25,0.1288,
w2v_pretrained,hac,10,0.5,0.1673,
w2v_pretrained,hac,10,0.75,0.1673,
w2v_pretrained,hdbscan,2,0.25,0.4733541666666667,0.11899563374951735
w2v_pretrained,hdbscan,2,0.5,0.4922916666666666,0.12306551071496934
w2v_pretrained,hdbscan,2,0.75,0.48744583333333336,0.12507550755675434
w2v_pretrained,hdbscan,3,0.25,0.391056,0.09439190060593122
w2v_pretrained,hdbscan,3,0.5,0.414536,0.06927269110792024
w2v_pretrained,hdbscan,3,0.75,0.414536,0.06927269110792024
w2v_pretrained,hdbscan,4,0.25,0.30704666666666663,0.04625162339493248
w2v_pretrained,hdbscan,4,0.5,0.31118666666666667,0.04354803368804654
w2v_pretrained,hdbscan,4,0.75,0.3284533333333333,0.021301437465467837
w2v_pretrained,hdbscan,5,0.25,0.22965000000000002,0.0720541810029092
w2v_pretrained,hdbscan,5,0.5,0.22965000000000002,0.0720541810029092
w2v_pretrained,hdbscan,5,0.75,0.33655,0.07544829355260463
w2v_pretrained,kmeans,2,0.25,0.4932488888888889,0.16241055527473106
w2v_pretrained,kmeans,2,0.5,0.5274622222222223,0.1521064777905878
w2v_pretrained,kmeans,2,0.75,0.5252688888888889,0.15408360307759467
w2v_pretrained,kmeans,3,0.25,0.351865,0.1167798702364281
w2v_pretrained,kmeans,3,0.5,0.3662,0.12017994351608519
w2v_pretrained,kmeans,3,0.75,0.36271,0.1146123978804176
w2v_pretrained,kmeans,4,0.25,0.26624761904761907,0.09994861416134214
w2v_pretrained,kmeans,4,0.5,0.29846333333333336,0.08943965669540928
w2v_pretrained,kmeans,4,0.75,0.3024490476190476,0.08617341214557493
w2v_pretrained,kmeans,5,0.25,0.22429404761904762,0.09533417762059594
w2v_pretrained,kmeans,5,0.5,0.2623095238095238,0.0892682130052954
w2v_pretrained,kmeans,5,0.75,0.26624642857142855,0.0907635263543553
w2v_pretrained,kmeans,6,0.25,0.19205571428571427,0.07545423398670778
w2v_pretrained,kmeans,6,0.5,0.22234142857142855,0.07451225163610632
w2v_pretrained,kmeans,6,0.75,0.2282295238095238,0.06886343245813195
w2v_pretrained,kmeans,7,0.25,0.1724825,0.05969959343146613
w2v_pretrained,kmeans,7,0.5,0.2023,0.06256626604695874
w2v_pretrained,kmeans,7,0.75,0.20961583333333333,0.05715429065674941
w2v_pretrained,kmeans,8,0.25,0.15907555555555555,0.049341542314562864
w2v_pretrained,kmeans,8,0.5,0.18760444444444443,0.06048648592700669
w2v_pretrained,kmeans,8,0.75,0.19082666666666664,0.0551959295271276
w2v_pretrained,kmeans,9,0.25,0.13448,0.02257883965131955
w2v_pretrained,kmeans,9,0.5,0.17323,0.04821207893832785
w2v_pretrained,kmeans,9,0.75,0.18194,0.04144198622438629
w2v_pretrained,kmeans,10,0.25,0.108,
w2v_pretrained,kmeans,10,0.5,0.2022,
w2v_pretrained,kmeans,10,0.75,0.1915,
w2v_pretrained,spectral,2,0.25,0.5157733333333334,0.16753180620678895
w2v_pretrained,spectral,2,0.5,0.5356311111111112,0.16115843534493712
w2v_pretrained,spectral,2,0.75,0.5367733333333333,0.1586706070620975
w2v_pretrained,spectral,3,0.25,0.3577383333333334,0.11725243484120268
w2v_pretrained,spectral,3,0.5,0.37604750000000003,0.12120277194219031
w2v_pretrained,spectral,3,0.75,0.37099333333333334,0.12304764448100959
w2v_pretrained,spectral,4,0.25,0.3049961904761905,0.10550173669067367
w2v_pretrained,spectral,4,0.5,0.32014476190476193,0.1045738680165968
w2v_pretrained,spectral,4,0.75,0.3192857142857143,0.10684202614572019
w2v_pretrained,spectral,5,0.25,0.2582432539682539,0.08185127846881236
w2v_pretrained,spectral,5,0.5,0.2745059523809524,0.08810485787040498
w2v_pretrained,spectral,5,0.75,0.27085674603174603,0.08787324306488309
w2v_pretrained,spectral,6,0.25,0.21880333333333335,0.06545698348839732
w2v_pretrained,spectral,6,0.5,0.22995,0.0827789725802115
w2v_pretrained,spectral,6,0.75,0.2319090476190476,0.08443708036022139
w2v_pretrained,spectral,7,0.25,0.19103166666666666,0.047415488699658594
w2v_pretrained,spectral,7,0.5,0.20819916666666666,0.07751241212162842
w2v_pretrained,spectral,7,0.75,0.20250833333333332,0.0841134034256987
w2v_pretrained,spectral,8,0.25,0.19340444444444446,0.03237294012791011
w2v_pretrained,spectral,8,0.5,0.2005111111111111,0.06247919007092835
w2v_pretrained,spectral,8,0.75,0.18970222222222222,0.06778785587434082
w2v_pretrained,spectral,9,0.25,0.17688,0.03187649081481001
w2v_pretrained,spectral,9,0.5,0.18199,0.05152469634392166
w2v_pretrained,spectral,9,0.75,0.16203,0.03403795430594109
w2v_pretrained,spectral,10,0.25,0.2016,
w2v_pretrained,spectral,10,0.5,0.2016,
w2v_pretrained,spectral,10,0.75,0.1673,
w2v_self,dbscan,2,0.25,0.4783842105263158,0.07052727024317061
w2v_self,dbscan,2,0.5,0.4783842105263158,0.07052727024317061
w2v_self,dbscan,2,0.75,0.4783842105263158,0.07052727024317061
w2v_self,dbscan,3,0.25,0.33604285714285714,0.0302701094119186
w2v_self,dbscan,3,0.5,0.33604285714285714,0.0302701094119186
w2v_self,dbscan,3,0.75,0.33604285714285714,0.0302701094119186
w2v_self,dbscan,7,0.25,0.09363877551020408,0.015375885019603084
w2v_self,dbscan,7,0.5,0.09365714285714286,0.015354817376532569
w2v_self,dbscan,7,0.75,0.09365714285714286,0.015354817376532569
w2v_self,dbscan,8,0.25,0.08393809523809523,0.0013832845659791757
w2v_self,dbscan,8,0.5,0.08397619047619048,0.001379458140685954
w2v_self,dbscan,8,0.75,0.08397619047619048,0.001379458140685954
w2v_self,hac,2,0.25,0.4878266666666667,0.14928819352940384
w2v_self,hac,2,0.5,0.4878266666666667,0.14928819352940384
w2v_self,hac,2,0.75,0.4878266666666667,0.14928819352940384
w2v_self,hac,3,0.25,0.36083166666666666,0.12645757649370426
w2v_self,hac,3,0.5,0.36290416666666664,0.12359131853049564
w2v_self,hac,3,0.75,0.36290416666666664,0.12359131853049564
w2v_self,hac,4,0.25,0.30565285714285717,0.1013350424538237
w2v_self,hac,4,0.5,0.30893476190476193,0.0980135162107293
w2v_self,hac,4,0.75,0.30893476190476193,0.0980135162107293
w2v_self,hac,5,0.25,0.2716730158730159,0.0779990432188723
w2v_self,hac,5,0.5,0.27236190476190475,0.0778590475922674
w2v_self,hac,5,0.75,0.2729511904761905,0.07766095250763963
w2v_self,hac,6,0.25,0.24614857142857144,0.06597900436569326
w2v_self,hac,6,0.5,0.24614333333333333,0.06601290564218308
w2v_self,hac,6,0.75,0.24724380952380953,0.06601952215816358
w2v_self,hac,7,0.25,0.21334083333333334,0.06499897413002133
w2v_self,hac,7,0.5,0.21407833333333331,0.06385747941996418
w2v_self,hac,7,0.75,0.21372083333333333,0.06420660048249097
w2v_self,hac,8,0.25,0.18807111111111113,0.05501438911867521
w2v_self,hac,8,0.5,0.18613333333333332,0.05449874477286777
w2v_self,hac,8,0.75,0.1870777777777778,0.05394194222785392
w2v_self,hac,9,0.25,0.15287,0.043715978517903244
w2v_self,hac,9,0.5,0.15055000000000002,0.04607788695965415
w2v_self,hac,9,0.75,0.15055000000000002,0.04607788695965415
w2v_self,hac,10,0.25,0.116,
w2v_self,hac,10,0.5,0.0953,
w2v_self,hac,10,0.75,0.0953,
w2v_self,hdbscan,2,0.25,0.49466666666666664,0.07573047603177997
w2v_self,hdbscan,2,0.5,0.49466666666666664,0.07573047603177997
w2v_self,hdbscan,2,0.75,0.49466666666666664,0.07573047603177997
w2v_self,hdbscan,3,0.25,0.2855258064516129,0.05466073525387877
w2v_self,hdbscan,3,0.5,0.2855258064516129,0.05466073525387877
w2v_self,hdbscan,3,0.75,0.2855258064516129,0.05466073525387877
w2v_self,kmeans,2,0.25,0.49085555555555554,0.1417539811138162
w2v_self,kmeans,2,0.5,0.49085555555555554,0.1417539811138162
w2v_self,kmeans,2,0.75,0.49085555555555554,0.1417539811138162
w2v_self,kmeans,3,0.25,0.35307666666666665,0.10119554141483156
w2v_self,kmeans,3,0.5,0.3531533333333333,0.10120361780936041
w2v_self,kmeans,3,0.75,0.35320666666666667,0.1011261710745071
w2v_self,kmeans,4,0.25,0.2897704761904762,0.08004419284610598
w2v_self,kmeans,4,0.5,0.2889133333333333,0.07980700232695545
w2v_self,kmeans,4,0.75,0.28824761904761903,0.08008329108528417
w2v_self,kmeans,5,0.25,0.2450190476190476,0.06674365387775753
w2v_self,kmeans,5,0.5,0.2448138888888889,0.06687750416472155
w2v_self,kmeans,5,0.75,0.2449765873015873,0.06679247672956617
w2v_self,kmeans,6,0.25,0.21564142857142857,0.05828647161279393
w2v_self,kmeans,6,0.5,0.21550666666666665,0.05888079477741799
w2v_self,kmeans,6,0.75,0.2156352380952381,0.058718495543078744
