embedding,clustering,k,mean,std
gte,spectral,2,0.6167,0.192741905724267
gte,spectral,3,0.52354,0.12454514754809912
gte,spectral,4,0.42272,0.08100393200332934
gte,spectral,5,0.3637,
instructor,dbscan,2,0.28140000000000004,0.027013885318480188
instructor,dbscan,3,0.17443333333333333,0.006468642309892663
instructor,hac,2,0.72486,0.10723865596571663
instructor,hac,3,0.58525,0.10398518323940834
instructor,hac,4,0.49924,0.06774454221559104
instructor,hac,5,0.4403,
instructor,hdbscan,2,0.4361625,0.08302314543891617
instructor,hdbscan,3,0.2500833333333333,0.05447819441452394
instructor,hdbscan,4,0.19203333333333336,0.014894406108782371
instructor,kmeans,2,0.7743300000000001,0.11558763918920277
instructor,kmeans,3,0.65482,0.11423310281077796
instructor,kmeans,4,0.58602,0.08344037991284553
instructor,kmeans,5,0.5385,
instructor,spectral,2,0.69001,0.15660022314444155
instructor,spectral,3,0.42818000000000006,0.1437508554563918
instructor,spectral,4,0.31779999999999997,0.10183039821192884
instructor,spectral,5,0.2733,
logistic_regression,supervised,2,0.80447,0.07031367892838807
logistic_regression,supervised,3,0.7114900000000001,0.06761755935652612
logistic_regression,supervised,4,0.65034,0.05654408014991492
logistic_regression,supervised,5,0.6113,
minilm,dbscan,2,0.312675,0.06250868606308513
minilm,dbscan,3,0.16365,0.016218107164524476
minilm,dbscan,4,0.10776666666666668,0.003523256069793019
minilm,hac,2,0.72997,0.11515277822672508
minilm,hac,3,0.57747,0.10097228497629109
minilm,hac,4,0.47678000000000004,0.1350828338464958
minilm,hac,5,0.4009,
minilm,hdbscan,2,0.47274000000000005,0.12232385249365266
minilm,hdbscan,3,0.2722428571428571,0.06207930028447103
minilm,hdbscan,4,0.1131,
minilm,kmeans,2,0.7707499999999999,0.11712368818191021
minilm,kmeans,3,0.6554599999999999,0.1224097599594629
minilm,kmeans,4,0.57274,0.10048528748030727
minilm,kmeans,5,0.5038,
minilm,spectral,2,0.72131,0.1434476400797324
minilm,spectral,3,0.53278,0.13305179275588722
minilm,spectral,4,0.41478000000000004,0.09096827468958614
minilm,spectral,5,0.3168,
mpnet,dbscan,2,0.33012857142857144,0.061284519912881606
mpnet,dbscan,3,0.1459,
mpnet,dbscan,4,0.0967,
mpnet,hac,2,0.7147,0.11037655749498826
mpnet,hac,3,0.60475,0.09223560712773682
mpnet,hac,4,0.53492,0.063250826081562
mpnet,hac,5,0.452,
mpnet,hdbscan,2,0.47462222222222217,0.11036115459909092
mpnet,hdbscan,3,0.2766888888888889,0.0714591044661988
mpnet,kmeans,2,0.7694300000000001,0.13171926417785504
mpnet,kmeans,3,0.66513,0.10817226025598661
mpnet,kmeans,4,0.58598,0.08960238278081673
mpnet,kmeans,5,0.5404,
mpnet,spectral,2,0.72892,0.15052015590389659
mpnet,spectral,3,0.62622,0.10600150732680909
mpnet,spectral,4,0.48278,0.06789058844935726
mpnet,spectral,5,0.3587,
sbert,dbscan,2,0.32888,0.05670372121827632
sbert,dbscan,3,0.15483333333333335,0.02009013024679862
sbert,dbscan,4,0.1106,
sbert,dbscan,5,0.0753,
sbert,hac,2,0.72029,0.09608943114504204
sbert,hac,3,0.59294,0.08190880023267069
sbert,hac,4,0.48629999999999995,0.05630062166619476
sbert,hac,5,0.4402,
sbert,hdbscan,2,0.45263,0.09470793759999449
sbert,hdbscan,3,0.25835,0.07223764023462191
sbert,hdbscan,4,0.1164,0.033941125496954286
sbert,kmeans,2,0.7660899999999999,0.11320789577881335
sbert,kmeans,3,0.64182,0.1018056405335404
sbert,kmeans,4,0.5642400000000001,0.07861207286416
sbert,kmeans,5,0.5268,
sbert,spectral,2,0.7215499999999999,0.11495451515949932
sbert,spectral,3,0.45366999999999996,0.12833492682993375
sbert,spectral,4,0.34258,0.0724844948937357
sbert,spectral,5,0.3099,
sroberta,dbscan,2,0.33214,0.054918893733294435
sroberta,dbscan,3,0.15833333333333333,0.029721428857531946
sroberta,dbscan,4,0.1049,
sroberta,dbscan,5,0.0743,
sroberta,hac,2,0.7075400000000001,0.12454447844489579
sroberta,hac,3,0.59206,0.09083528682914663
sroberta,hac,4,0.5097400000000001,0.05342249526182765
sroberta,hac,5,0.4794,
sroberta,hdbscan,2,0.46936,0.11317123898470553
sroberta,hdbscan,3,0.31205,0.065124534547281
sroberta,hdbscan,4,0.2117,
sroberta,kmeans,2,0.7701100000000001,0.10908781834426388
sroberta,kmeans,3,0.65912,0.10495196573247738
sroberta,kmeans,4,0.5869,0.08341363797365513
sroberta,kmeans,5,0.5397,
sroberta,spectral,2,0.69811,0.16442900156467397
sroberta,spectral,3,0.57822,0.11242771307229667
sroberta,spectral,4,0.50686,0.03922611375091856
sroberta,spectral,5,0.4547,
w2v_pretrained,dbscan,2,0.32845,0.07228802805444345
w2v_pretrained,dbscan,3,0.257325,0.09416968284255112
w2v_pretrained,dbscan,4,0.10800000000000001,0.0016970562748477185
w2v_pretrained,hac,2,0.7168,0.10610666541006951
w2v_pretrained,hac,3,0.55977,0.1181177477491564
w2v_pretrained,hac,4,0.44433999999999996,0.09100353289845402
w2v_pretrained,hac,5,0.4491,
w2v_pretrained,hdbscan,2,0.42612222222222224,0.07199930169414455
w2v_pretrained,hdbscan,3,0.24775,0.045980104393095925
w2v_pretrained,kmeans,2,0.7741,0.11908140073076064
w2v_pretrained,kmeans,3,0.6235999999999999,0.11923894777574426
w2v_pretrained,kmeans,4,0.5444199999999999,0.06852511948183672
w2v_pretrained,kmeans,5,0.499,
w2v_pretrained,spectral,2,0.74348,0.15837824485845417
w2v_pretrained,spectral,3,0.56162,0.1250093578719431
w2v_pretrained,spectral,4,0.47996,0.1020119502803471
w2v_pretrained,spectral,5,0.355,
w2v_self,dbscan,2,0.3911285714285714,0.03629080298026459
w2v_self,hac,2,0.73166,0.08781151784741374
w2v_self,hac,3,0.6294299999999999,0.086239628039808
w2v_self,hac,4,0.53816,0.06877908839174886
w2v_self,hac,5,0.5088,
w2v_self,hdbscan,2,0.47184,0.12717551476426409
w2v_self,hdbscan,3,0.31265,0.08346035842585045
w2v_self,hdbscan,4,0.1153,0.007353910524340089
w2v_self,kmeans,2,0.7724,0.10176325466493294
w2v_self,kmeans,3,0.6732199999999999,0.08312139449156411
w2v_self,kmeans,4,0.5984200000000001,0.07239745851892868
w2v_self,kmeans,5,0.5436,
w2v_self,spectral,2,0.7606499999999999,0.10746976060476009
w2v_self,spectral,3,0.62703,0.11785633486014516
w2v_self,spectral,4,0.55174,0.08654933853011247
w2v_self,spectral,5,0.4612,
