k,class_subset,embedding,clustering,precision,recall,f1,alpha
2,"[1, 2]",w2v_self,spectral,0.5064,0.5872,0.2176,0.5
2,"[1, 2]",w2v_self,spectral,0.5064,0.5872,0.2176,0.75
2,"[1, 2]",w2v_self,hdbscan,0.507,0.503,0.0198,0.25
2,"[1, 2]",w2v_self,hdbscan,0.507,0.503,0.0198,0.5
2,"[1, 2]",w2v_self,hdbscan,0.507,0.503,0.0198,0.75
3,"[0, 1, 2]",w2v_self,kmeans,0.391,0.3963,0.3057,0.25
3,"[0, 1, 2]",w2v_self,kmeans,0.391,0.3963,0.3057,0.5
3,"[0, 1, 2]",w2v_self,kmeans,0.3855,0.5069,0.2977,0.75
3,"[0, 1, 2]",w2v_self,hac,0.3763,0.4732,0.2375,0.25
3,"[0, 1, 2]",w2v_self,hac,0.3763,0.4732,0.2375,0.5
3,"[0, 1, 2]",w2v_self,hac,0.3763,0.4732,0.2375,0.75
3,"[0, 1, 2]",w2v_self,spectral,0.3052,0.4883,0.2295,0.25
3,"[0, 1, 2]",w2v_self,spectral,0.3052,0.4883,0.2295,0.5
3,"[0, 1, 2]",w2v_self,spectral,0.3052,0.4883,0.2295,0.75
2,"[0, 1]",w2v_pretrained,kmeans,0.5025,0.7131,0.3402,0.25
2,"[0, 1]",w2v_pretrained,kmeans,0.5025,0.7131,0.3402,0.5
2,"[0, 1]",w2v_pretrained,kmeans,0.5025,0.7131,0.3402,0.75
2,"[0, 1]",w2v_pretrained,hac,0.5014,0.6071,0.3936,0.25
2,"[0, 1]",w2v_pretrained,hac,0.5014,0.6071,0.3936,0.5
2,"[0, 1]",w2v_pretrained,hac,0.5014,0.6071,0.3936,0.75
2,"[0, 1]",w2v_pretrained,spectral,0.4985,0.4976,0.4981,0.25
2,"[0, 1]",w2v_pretrained,spectral,0.4985,0.4976,0.4981,0.5
2,"[0, 1]",w2v_pretrained,spectral,0.4985,0.4976,0.4981,0.75
2,"[0, 2]",w2v_pretrained,kmeans,0.5778,0.6348,0.5112,0.25
2,"[0, 2]",w2v_pretrained,kmeans,0.5778,0.6348,0.5112,0.5
2,"[0, 2]",w2v_pretrained,kmeans,0.5778,0.6348,0.5112,0.75
2,"[0, 2]",w2v_pretrained,hac,0.5651,0.6135,0.5184,0.25
2,"[0, 2]",w2v_pretrained,hac,0.5651,0.6135,0.5184,0.5
2,"[0, 2]",w2v_pretrained,hac,0.5651,0.6135,0.5184,0.75
2,"[0, 2]",w2v_pretrained,spectral,0.5871,0.5025,0.1533,0.25
2,"[0, 2]",w2v_pretrained,spectral,0.5871,0.5025,0.1533,0.5
2,"[0, 2]",w2v_pretrained,spectral,0.4129,0.4975,0.4513,0.75
2,"[1, 2]",w2v_pretrained,kmeans,0.5106,0.6844,0.3113,0.25
2,"[1, 2]",w2v_pretrained,kmeans,0.4894,0.3156,0.3703,0.5
2,"[1, 2]",w2v_pretrained,kmeans,0.4894,0.3156,0.3703,0.75
2,"[1, 2]",w2v_pretrained,hac,0.5054,0.5956,0.3142,0.25
2,"[1, 2]",w2v_pretrained,hac,0.4946,0.4044,0.3712,0.5
2,"[1, 2]",w2v_pretrained,hac,0.4946,0.4044,0.3712,0.75
2,"[1, 2]",w2v_pretrained,spectral,0.5103,0.6614,0.2641,0.25
2,"[1, 2]",w2v_pretrained,spectral,0.4897,0.3386,0.4004,0.5
2,"[1, 2]",w2v_pretrained,spectral,0.4897,0.3386,0.4004,0.75
2,"[1, 2]",w2v_pretrained,dbscan,0.5072,0.5166,0.0464,0.25
2,"[1, 2]",w2v_pretrained,dbscan,0.5072,0.5166,0.0464,0.5
2,"[1, 2]",w2v_pretrained,dbscan,0.5072,0.5166,0.0464,0.75
3,"[0, 1, 2]",w2v_pretrained,kmeans,0.3908,0.5739,0.294,0.25
3,"[0, 1, 2]",w2v_pretrained,kmeans,0.3908,0.5739,0.294,0.5
3,"[0, 1, 2]",w2v_pretrained,kmeans,0.3908,0.5739,0.294,0.75
3,"[0, 1, 2]",w2v_pretrained,hac,0.3151,0.4746,0.1976,0.25
3,"[0, 1, 2]",w2v_pretrained,hac,0.3867,0.3921,0.3133,0.5
3,"[0, 1, 2]",w2v_pretrained,hac,0.3867,0.3921,0.3133,0.75
3,"[0, 1, 2]",w2v_pretrained,spectral,0.3915,0.3349,0.1022,0.25
3,"[0, 1, 2]",w2v_pretrained,spectral,0.3915,0.3349,0.1022,0.5
3,"[0, 1, 2]",w2v_pretrained,spectral,0.2744,0.3301,0.2997,0.75
2,"[0, 1]",fasttext_pretrained,kmeans,0.5016,0.5962,0.1912,0.25
2,"[0, 1]",fasttext_pretrained,kmeans,0.4984,0.4038,0.4346,0.5
2,"[0, 1]",fasttext_pretrained,kmeans,0.4984,0.4038,0.4346,0.75
2,"[0, 1]",fasttext_pretrained,hac,0.5016,0.5376,0.0732,0.25
2,"[0, 1]",fasttext_pretrained,hac,0.4984,0.4624,0.4797,0.5
2,"[0, 1]",fasttext_pretrained,hac,0.4984,0.4624,0.4797,0.75
2,"[0, 1]",fasttext_pretrained,spectral,0.5015,0.5042,0.0114,0.25
2,"[0, 1]",fasttext_pretrained,spectral,0.4985,0.4958,0.4971,0.5
2,"[0, 1]",fasttext_pretrained,spectral,0.4985,0.4958,0.4971,0.75
2,"[0, 2]",fasttext_pretrained,kmeans,0.5899,0.6063,0.3744,0.25
2,"[0, 2]",fasttext_pretrained,kmeans,0.5899,0.6063,0.3744,0.5
2,"[0, 2]",fasttext_pretrained,kmeans,0.5899,0.6063,0.3744,0.75
2,"[0, 2]",fasttext_pretrained,hac,0.5892,0.5392,0.2314,0.25
2,"[0, 2]",fasttext_pretrained,hac,0.5892,0.5392,0.2314,0.5
2,"[0, 2]",fasttext_pretrained,hac,0.4108,0.4608,0.4337,0.75
2,"[0, 2]",fasttext_pretrained,spectral,0.5868,0.5009,0.1498,0.25
2,"[0, 2]",fasttext_pretrained,spectral,0.5868,0.5009,0.1498,0.5
2,"[0, 2]",fasttext_pretrained,spectral,0.4132,0.4991,0.4521,0.75
2,"[1, 2]",fasttext_pretrained,kmeans,0.5122,0.7165,0.3259,0.25
2,"[1, 2]",fasttext_pretrained,kmeans,0.4878,0.2835,0.3586,0.5
2,"[1, 2]",fasttext_pretrained,kmeans,0.4878,0.2835,0.3586,0.75
2,"[1, 2]",fasttext_pretrained,hac,0.5096,0.6385,0.2358,0.25
2,"[1, 2]",fasttext_pretrained,hac,0.4904,0.3615,0.4162,0.5
2,"[1, 2]",fasttext_pretrained,hac,0.4904,0.3615,0.4162,0.75
2,"[1, 2]",fasttext_pretrained,spectral,0.4929,0.4907,0.4918,0.25
2,"[1, 2]",fasttext_pretrained,spectral,0.4929,0.4907,0.4918,0.5
2,"[1, 2]",fasttext_pretrained,spectral,0.4929,0.4907,0.4918,0.75
2,"[1, 2]",fasttext_pretrained,hdbscan,0.5049,0.5813,0.2785,0.25
2,"[1, 2]",fasttext_pretrained,hdbscan,0.5049,0.5813,0.2785,0.5
2,"[1, 2]",fasttext_pretrained,hdbscan,0.5049,0.5813,0.2785,0.75
3,"[0, 1, 2]",fasttext_pretrained,kmeans,0.399,0.3747,0.1873,0.25
3,"[0, 1, 2]",fasttext_pretrained,kmeans,0.3461,0.329,0.2909,0.5
3,"[0, 1, 2]",fasttext_pretrained,kmeans,0.3461,0.329,0.2909,0.75
3,"[0, 1, 2]",fasttext_pretrained,hac,0.3904,0.3427,0.1221,0.25
3,"[0, 1, 2]",fasttext_pretrained,hac,0.3904,0.3427,0.1221,0.5
3,"[0, 1, 2]",fasttext_pretrained,hac,0.2716,0.3115,0.2902,0.75
3,"[0, 1, 2]",fasttext_pretrained,spectral,0.3919,0.3349,0.1028,0.25
3,"[0, 1, 2]",fasttext_pretrained,spectral,0.3913,0.3339,0.1,0.5
3,"[0, 1, 2]",fasttext_pretrained,spectral,0.2742,0.3285,0.2989,0.75
3,"[0, 1, 2]",fasttext_pretrained,dbscan,0.3903,0.3399,0.1132,0.25
3,"[0, 1, 2]",fasttext_pretrained,dbscan,0.3903,0.3398,0.1131,0.5
3,"[0, 1, 2]",fasttext_pretrained,dbscan,0.2744,0.3301,0.2997,0.75
2,"[0, 1]",glove_pretrained,kmeans,0.5019,0.6092,0.1831,0.25
2,"[0, 1]",glove_pretrained,kmeans,0.5019,0.6092,0.1831,0.5
2,"[0, 1]",glove_pretrained,kmeans,0.4981,0.3908,0.438,0.75
2,"[0, 1]",glove_pretrained,hac,0.5012,0.5446,0.1165,0.25
2,"[0, 1]",glove_pretrained,hac,0.5012,0.5446,0.1165,0.5
2,"[0, 1]",glove_pretrained,hac,0.4988,0.4554,0.466,0.75
2,"[0, 1]",glove_pretrained,spectral,0.5015,0.5024,0.0078,0.25
2,"[0, 1]",glove_pretrained,spectral,0.5015,0.5024,0.0078,0.5
2,"[0, 1]",glove_pretrained,spectral,0.4985,0.4976,0.4981,0.75
2,"[0, 1]",glove_pretrained,dbscan,0.5015,0.5047,0.0123,0.25
2,"[0, 1]",glove_pretrained,dbscan,0.5015,0.5047,0.0123,0.5
2,"[0, 1]",glove_pretrained,dbscan,0.4985,0.4976,0.4981,0.75
2,"[0, 2]",glove_pretrained,kmeans,0.5787,0.5872,0.3524,0.25
2,"[0, 2]",glove_pretrained,kmeans,0.5787,0.5872,0.3524,0.5
2,"[0, 2]",glove_pretrained,kmeans,0.5787,0.5872,0.3524,0.75
2,"[0, 2]",glove_pretrained,hac,0.5837,0.5287,0.212,0.25
2,"[0, 2]",glove_pretrained,hac,0.5837,0.5287,0.212,0.5
2,"[0, 2]",glove_pretrained,hac,0.5837,0.5287,0.212,0.75
2,"[0, 2]",glove_pretrained,spectral,0.5871,0.5025,0.1533,0.25
2,"[0, 2]",glove_pretrained,spectral,0.5871,0.5025,0.1533,0.5
2,"[0, 2]",glove_pretrained,spectral,0.5871,0.5025,0.1533,0.75
2,"[0, 2]",glove_pretrained,dbscan,0.5807,0.504,0.1571,0.25
2,"[0, 2]",glove_pretrained,dbscan,0.5807,0.504,0.1571,0.5
2,"[0, 2]",glove_pretrained,dbscan,0.5807,0.504,0.1571,0.75
2,"[1, 2]",glove_pretrained,kmeans,0.5103,0.6776,0.3039,0.25
2,"[1, 2]",glove_pretrained,kmeans,0.5103,0.6776,0.3039,0.5
2,"[1, 2]",glove_pretrained,kmeans,0.5103,0.6776,0.3039,0.75
2,"[1, 2]",glove_pretrained,hac,0.4944,0.3985,0.3509,0.25
2,"[1, 2]",glove_pretrained,hac,0.5056,0.6015,0.3387,0.5
2,"[1, 2]",glove_pretrained,hac,0.5056,0.6015,0.3387,0.75
2,"[1, 2]",glove_pretrained,spectral,0.5071,0.5106,0.0349,0.25
2,"[1, 2]",glove_pretrained,spectral,0.5071,0.5106,0.0349,0.5
2,"[1, 2]",glove_pretrained,spectral,0.4929,0.4894,0.4911,0.75
2,"[1, 2]",glove_pretrained,hdbscan,0.5071,0.5087,0.0312,0.25
2,"[1, 2]",glove_pretrained,hdbscan,0.5071,0.5087,0.0312,0.5
2,"[1, 2]",glove_pretrained,hdbscan,0.5058,0.6036,0.3749,0.75
3,"[0, 1, 2]",glove_pretrained,kmeans,0.3795,0.5049,0.1772,0.25
3,"[0, 1, 2]",glove_pretrained,kmeans,0.3795,0.5049,0.1772,0.5
3,"[0, 1, 2]",glove_pretrained,kmeans,0.2907,0.4675,0.1979,0.75
3,"[0, 1, 2]",glove_pretrained,hac,0.3704,0.5089,0.1432,0.25
3,"[0, 1, 2]",glove_pretrained,hac,0.3704,0.5089,0.1432,0.5
3,"[0, 1, 2]",glove_pretrained,hac,0.3704,0.5089,0.1432,0.75
3,"[0, 1, 2]",glove_pretrained,spectral,0.3342,0.3349,0.0048,0.25
3,"[0, 1, 2]",glove_pretrained,spectral,0.3342,0.3349,0.0048,0.5
3,"[0, 1, 2]",glove_pretrained,spectral,0.3913,0.3349,0.1019,0.75
