k,class_subset,embedding,clustering,precision,recall,f1,alpha
4,"[1, 2, 3, 4]",sbert,hac,0.437,0.4456,0.439,0.25
4,"[1, 2, 3, 4]",sbert,hac,0.437,0.4456,0.439,0.5
4,"[1, 2, 3, 4]",sbert,hac,0.4684,0.4589,0.4461,0.75
4,"[1, 2, 3, 4]",sbert,spectral,0.3008,0.297,0.2709,0.25
4,"[1, 2, 3, 4]",sbert,spectral,0.3008,0.297,0.2709,0.5
4,"[1, 2, 3, 4]",sbert,spectral,0.3174,0.3315,0.307,0.75
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5045,0.5143,0.5079,0.25
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5045,0.5143,0.5079,0.5
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5339,0.5306,0.5268,0.75
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.25
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.5
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.75
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.25
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.5
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.75
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.25
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.5
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.75
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.25
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.5
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.75
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.25
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.5
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.75
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.25
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.5
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.75
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.25
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.5
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.75
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.25
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.5
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.75
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.25
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.5
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.75
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.25
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.5
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.75
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.25
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.5
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.75
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.25
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.5
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.75
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.25
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.5
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.75
