k,method,rank,mean_f1
5,glove_pretrained,164,0.12184761904761905
5,glove_pretrained,165,0.11912527472527473
5,sbert,166,0.1176796875
5,sbert,167,0.116946875
5,sbert,168,0.116615625
5,fasttext_pretrained,169,0.10836666666666667
5,fasttext_pretrained,170,0.10794583333333334
5,fasttext_pretrained,171,0.10794583333333334
5,instructor,172,0.10664212454212454
5,instructor,173,0.10664102564102564
5,instructor,174,0.1042952380952381
6,mpnet,1,0.306929329004329
6,mpnet,2,0.30445270562770566
6,bge,3,0.2984561688311688
6,minilm,4,0.29752186147186144
6,bge,5,0.2962253246753247
6,minilm,6,0.29431222943722946
6,bge,7,0.29306580086580086
6,mpnet,8,0.2913124458874459
6,gte,9,0.28986439393939395
6,sroberta,10,0.2882794372294372
6,bge,11,0.2881211038961039
6,sroberta,12,0.2835232683982684
6,minilm,13,0.2829968614718615
6,gte,14,0.282194696969697
6,bge,15,0.2819585497835498
6,minilm,16,0.2807316017316017
6,gte,17,0.27978571428571425
6,minilm,18,0.27829458874458873
6,mpnet,19,0.27772521645021647
6,sroberta,20,0.2757385281385281
6,instructor,21,0.2755573593073593
6,mpnet,22,0.2754419913419913
6,sroberta,23,0.2750548701298701
6,mpnet,24,0.2744577922077922
6,mpnet,25,0.27350400432900435
6,sroberta,26,0.2728280303030303
6,gte,27,0.27267435064935064
6,instructor,28,0.2718200216450216
6,gte,29,0.27065974025974027
6,mpnet,30,0.2705482683982684
6,mpnet,31,0.2692383116883117
6,bge,32,0.2677972943722944
6,minilm,33,0.2674777056277056
6,instructor,34,0.2671480519480519
6,gte,35,0.2649694805194805
6,gte,36,0.2621863636363636
6,sroberta,37,0.26165097402597404
6,instructor,38,0.261612987012987
6,e5,39,0.2608797619047619
6,bge,40,0.2607042207792208
6,gte,41,0.2597642857142857
6,e5,42,0.2560099567099567
6,sbert,43,0.25510064935064936
6,bge,44,0.25075887445887446
6,instructor,45,0.25056017316017315
6,e5,46,0.2501090909090909
6,sbert,47,0.24988387445887444
6,w2v_pretrained,48,0.24658841991341993
6,e5,49,0.2464603896103896
6,w2v_pretrained,50,0.2462102813852814
6,e5,51,0.24609426406926407
6,instructor,52,0.24429480519480518
6,sroberta,53,0.2439004329004329
6,w2v_pretrained,54,0.24356266233766233
6,gte,55,0.24354545454545454
6,sbert,56,0.2425848484848485
6,instructor,57,0.2423561688311688
6,instructor,58,0.24135064935064937
6,fasttext_pretrained,59,0.23967099567099565
6,sroberta,60,0.23962283549783547
6,w2v_pretrained,61,0.2392384199134199
6,sbert,62,0.2388237012987013
6,e5,63,0.2387518398268398
6,w2v_pretrained,64,0.23847002164502165
6,minilm,65,0.23642564935064936
6,minilm,66,0.23491645021645022
6,bge,67,0.23345898268398269
6,sbert,68,0.2317
6,sroberta,69,0.2311974025974026
6,fasttext_pretrained,70,0.23087543290043291
6,fasttext_pretrained,71,0.22889653679653682
6,w2v_pretrained,72,0.22690660173160174
