embedding,clustering,k,alpha,mean,std
e5,spectral,8,0.25,0.1497527272727273,0.0869518242739692
e5,spectral,8,0.5,0.16648565656565656,0.09259502251557125
e5,spectral,8,0.75,0.17786868686868687,0.0996350242941003
e5,spectral,9,0.25,0.1339881818181818,0.06478143334527385
e5,spectral,9,0.5,0.1487809090909091,0.07720340150957879
e5,spectral,9,0.75,0.15918545454545455,0.08420173518137858
e5,spectral,10,0.25,0.13735757575757576,0.04959083991286499
e5,spectral,10,0.5,0.1459439393939394,0.058811566441639256
e5,spectral,10,0.75,0.15367272727272727,0.0571806732961531
e5,spectral,11,0.25,0.118575,0.02336898196716789
e5,spectral,11,0.5,0.13130833333333333,0.04411230416548063
e5,spectral,11,0.75,0.14061666666666667,0.050145802567627885
e5,spectral,12,0.25,0.1445,
e5,spectral,12,0.5,0.1521,
e5,spectral,12,0.75,0.1551,
fasttext_pretrained,dbscan,2,0.25,0.42140222222222223,0.1735531808577952
fasttext_pretrained,dbscan,2,0.5,0.42458,0.17494205742057986
fasttext_pretrained,dbscan,2,0.75,0.42448222222222226,0.1749370448954928
fasttext_pretrained,dbscan,3,0.25,0.26088194444444446,0.10787206079607099
fasttext_pretrained,dbscan,3,0.5,0.2816736111111111,0.10849571808654128
fasttext_pretrained,dbscan,3,0.75,0.2840319444444444,0.10645919912274383
fasttext_pretrained,dbscan,4,0.25,0.1801846153846154,0.09822854446196067
fasttext_pretrained,dbscan,4,0.5,0.19174000000000002,0.1043079497210064
fasttext_pretrained,dbscan,4,0.75,0.19332923076923075,0.10424918123640849
fasttext_pretrained,dbscan,5,0.25,0.10794583333333334,0.07584377829244636
fasttext_pretrained,dbscan,5,0.5,0.10794583333333334,0.07584377829244636
fasttext_pretrained,dbscan,5,0.75,0.10836666666666667,0.07554815100693978
fasttext_pretrained,dbscan,6,0.25,0.08575714285714285,0.002460197436908561
fasttext_pretrained,dbscan,6,0.5,0.08575714285714285,0.002460197436908561
fasttext_pretrained,dbscan,6,0.75,0.08651904761904762,0.0021791326365366227
fasttext_pretrained,hac,2,0.25,0.5254545454545454,0.223611495632539
fasttext_pretrained,hac,2,0.5,0.5466121212121212,0.21277317754262418
fasttext_pretrained,hac,2,0.75,0.5716772727272728,0.20011813495298952
fasttext_pretrained,hac,3,0.25,0.3585586363636364,0.14875757474426002
fasttext_pretrained,hac,3,0.5,0.37376227272727275,0.14604993574107092
fasttext_pretrained,hac,3,0.75,0.39244545454545454,0.14425050232899322
fasttext_pretrained,hac,4,0.25,0.28600545454545456,0.10404801110022434
fasttext_pretrained,hac,4,0.5,0.30828585858585855,0.10830096729122407
fasttext_pretrained,hac,4,0.75,0.3162618181818182,0.11038292759838167
fasttext_pretrained,hac,5,0.25,0.22780719696969698,0.09120828353170891
fasttext_pretrained,hac,5,0.5,0.25227550505050506,0.09299592384524476
fasttext_pretrained,hac,5,0.75,0.25991641414141414,0.09933544980842658
fasttext_pretrained,hac,6,0.25,0.19385108225108225,0.07664235446019602
fasttext_pretrained,hac,6,0.5,0.21512510822510822,0.07920932166523387
fasttext_pretrained,hac,6,0.75,0.22889653679653682,0.08169571432337072
fasttext_pretrained,hac,7,0.25,0.16801868686868685,0.06373003312343774
fasttext_pretrained,hac,7,0.5,0.1885227272727273,0.06790818270292631
fasttext_pretrained,hac,7,0.75,0.19983156565656568,0.07281155430997796
fasttext_pretrained,hac,8,0.25,0.14899737373737373,0.0508637798674118
fasttext_pretrained,hac,8,0.5,0.16725373737373736,0.05746006130270526
fasttext_pretrained,hac,8,0.75,0.18009272727272727,0.06229385686302316
fasttext_pretrained,hac,9,0.25,0.1310209090909091,0.03839069068914846
fasttext_pretrained,hac,9,0.5,0.14842454545454545,0.046128584797377886
fasttext_pretrained,hac,9,0.75,0.1603609090909091,0.04810340952887017
fasttext_pretrained,hac,10,0.25,0.11322272727272727,0.030062671949699426
fasttext_pretrained,hac,10,0.5,0.13203030303030303,0.03577393107448697
fasttext_pretrained,hac,10,0.75,0.14567121212121212,0.0385439120810039
fasttext_pretrained,hac,11,0.25,0.10000833333333332,0.01646646500305909
fasttext_pretrained,hac,11,0.5,0.12070000000000002,0.02753444124265925
fasttext_pretrained,hac,11,0.75,0.142825,0.035554954264170734
fasttext_pretrained,hac,12,0.25,0.0817,
fasttext_pretrained,hac,12,0.5,0.0761,
fasttext_pretrained,hac,12,0.75,0.0948,
fasttext_pretrained,hdbscan,2,0.25,0.43380952380952376,0.16871322588941157
fasttext_pretrained,hdbscan,2,0.5,0.443052380952381,0.16481403006536766
fasttext_pretrained,hdbscan,2,0.75,0.44355,0.16455355159176424
fasttext_pretrained,hdbscan,3,0.25,0.22613055555555558,0.09193126879652909
fasttext_pretrained,hdbscan,3,0.5,0.2545,0.08224386733541725
fasttext_pretrained,hdbscan,3,0.75,0.26029444444444444,0.07679549073236917
fasttext_pretrained,hdbscan,4,0.25,0.1642032894736842,0.05158964218872507
fasttext_pretrained,hdbscan,4,0.5,0.18180986842105265,0.04337958710575768
fasttext_pretrained,hdbscan,4,0.75,0.1833092105263158,0.042058663469997946
fasttext_pretrained,hdbscan,5,0.25,0.1482855421686747,0.025320516758348066
fasttext_pretrained,hdbscan,5,0.5,0.16241807228915664,0.024756837658973314
fasttext_pretrained,hdbscan,5,0.75,0.164289156626506,0.02355391330982765
fasttext_pretrained,hdbscan,6,0.25,0.0844388888888889,0.027635104250357086
fasttext_pretrained,hdbscan,6,0.5,0.10288333333333334,0.020496463109522092
fasttext_pretrained,hdbscan,6,0.75,0.10347777777777778,0.02085779740093141
fasttext_pretrained,hdbscan,7,0.25,0.049614285714285715,0.013533591365121651
fasttext_pretrained,hdbscan,7,0.5,0.06807142857142857,0.028411248610700792
fasttext_pretrained,hdbscan,7,0.75,0.06674285714285715,0.026742155057939084
fasttext_pretrained,hdbscan,8,0.25,0.030633333333333332,0.006011932578907828
fasttext_pretrained,hdbscan,8,0.5,0.03646666666666667,0.011056370712549998
fasttext_pretrained,hdbscan,8,0.75,0.037200000000000004,0.009786214794290999
fasttext_pretrained,kmeans,2,0.25,0.5413833333333333,0.20241744116350124
fasttext_pretrained,kmeans,2,0.5,0.576330303030303,0.18591751187407066
fasttext_pretrained,kmeans,2,0.75,0.5818424242424243,0.1805380062783339
fasttext_pretrained,kmeans,3,0.25,0.3823127272727273,0.13076891298928872
fasttext_pretrained,kmeans,3,0.5,0.403815,0.13439064744618412
fasttext_pretrained,kmeans,3,0.75,0.4191059090909091,0.134890364450335
fasttext_pretrained,kmeans,4,0.25,0.29705858585858586,0.10786480330264557
fasttext_pretrained,kmeans,4,0.5,0.31752929292929294,0.11138408296412082
fasttext_pretrained,kmeans,4,0.75,0.32654707070707073,0.11420683588498266
fasttext_pretrained,kmeans,5,0.25,0.23795909090909093,0.0918565915933485
fasttext_pretrained,kmeans,5,0.5,0.2567409090909091,0.0961303498643301
fasttext_pretrained,kmeans,5,0.75,0.26615883838383836,0.09967496974208905
fasttext_pretrained,kmeans,6,0.25,0.20234880952380954,0.0719744229631478
